,Date,Ship_Type,Route_Type,Engine_Type,Maintenance_Status,Speed_Over_Ground_knots,Engine_Power_kW,Distance_Traveled_nm,Draft_meters,Weather_Condition,Cargo_Weight_tons,Operational_Cost_USD,Revenue_per_Voyage_USD,Turnaround_Time_hours,Efficiency_nm_per_kWh,Seasonal_Impact_Score,Weekly_Voyage_Count,Average_Load_Percentage,PCA_Cluster
2057,2023-07-09,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,17.19454759211584,2485.298403247671,1416.6733839478495,11.55192852590582,Calm,1877.7293462765936,84057.50715213336,96939.53950302963,49.337294298500304,0.3779549920680201,1.4847451304128971,7,73.3156029619171,2
2058,2023-07-16,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,24.384756615132357,2186.9239331824056,165.7808021056711,14.916479010637705,Calm,633.8770413352386,208006.64259343897,937392.8100751475,57.66984668021546,0.1627601483959392,1.3763576189944664,3,55.639352168889,1
2059,2023-07-23,Bulk Carrier,Long-haul,Diesel,Critical,10.116835285586008,1868.272613020288,215.49369283937315,8.138913180594733,Calm,222.77882194469248,338389.3656363624,215048.2851406364,58.7514381243998,0.2700519154526033,1.1894011870012946,5,87.48144681895346,2
2060,2023-07-30,Container Ship,Coastal,Steam Turbine,Fair,21.96939178672264,1630.1395347647604,1060.8090071607005,10.861370266585231,Calm,202.26506210574425,383823.0062956769,431616.2866497755,30.765890258576444,0.7749949427708488,0.6191696861842688,1,96.94330143607522,2
2061,2023-08-06,Bulk Carrier,Coastal,Diesel,Critical,16.674545656039008,2159.584835269082,1387.3322279440802,6.846191562014553,Calm,662.8987338586008,23768.13927921774,341616.2782847753,63.65598192850449,0.2724595050855621,0.5257643583918524,9,99.92648396986525,1
2062,2023-08-13,Tanker,Short-haul,Steam Turbine,Fair,22.72250227152533,2596.1178169290697,1304.3915909142584,12.63605721461641,Moderate,819.9761884847575,96098.52518179962,788731.5684287812,29.583403252120124,0.3768772757208959,0.6549913718597068,9,50.276814198946994,1
2063,2023-08-20,Bulk Carrier,Coastal,Diesel,Good,18.056152106979297,2183.498952002573,1139.6124476265252,11.811980461812356,Rough,296.32923414781567,147401.23035487504,121460.94263586358,35.74630097318732,0.5669238085671547,0.6196035841747504,8,96.94943071320196,2
2064,2023-08-27,Fish Carrier,Transoceanic,Heavy Fuel Oil (HFO),Good,10.464300240467336,730.0468464294142,1885.8656284617275,13.329496062222116,Calm,880.7265512136278,147581.04778442308,577198.4123526339,46.425653433943495,0.4896198823545775,0.9842257875739308,1,88.54405668538463,1
2065,2023-09-03,Bulk Carrier,Short-haul,Steam Turbine,Fair,13.567697752916068,1185.1167097964876,76.04123790435457,7.662526139141691,Moderate,1181.331116121721,43826.31357931058,527458.5399260225,48.0823665843737,1.0487485648942152,1.0409423426999518,5,63.70488945784495,2
2066,2023-09-10,Tanker,Transoceanic,Diesel,Good,20.587948918367736,2870.921700791159,1846.6323747639613,8.549277757751778,Rough,1871.6691499283197,26047.62295521466,969884.9046073604,20.66161695459373,0.8555516538227448,0.5866889322532192,4,70.17083263396188,1
2067,2023-09-17,Bulk Carrier,Transoceanic,Diesel,Critical,18.077785730905287,2213.203483623657,1647.0284588024124,12.62057350614018,Rough,1541.09144535042,450791.6583072012,836779.9214965211,15.112508017429668,1.199277368385358,0.7994248699876144,5,60.00253843189199,0
2068,2023-09-24,Container Ship,Coastal,Heavy Fuel Oil (HFO),Good,20.720746079626338,2524.891794138798,298.7048486660321,14.075248368318409,Calm,1604.66203327667,13941.15834405792,93297.02857157734,40.966498837910805,0.298408319615788,1.2417408953639262,5,88.54576398038786,2
2069,2023-10-01,Fish Carrier,Short-haul,Diesel,Fair,23.281655826512026,1243.1716357084524,375.1465075826996,5.624433869070175,Calm,264.8703257469646,490727.7485844117,634328.0543298228,31.13401698472371,0.8770260532740927,1.392622859241104,4,79.64209953099669,2
2070,2023-10-08,Tanker,Coastal,Heavy Fuel Oil (HFO),Good,11.933255324152746,1438.7169757107158,847.0445930597782,13.91728970055918,Rough,303.4669311894969,22720.217135220468,452348.25900845055,26.62435817236475,0.905372595913362,1.417472987027889,7,93.6335284605676,2
2071,2023-10-15,Container Ship,Transoceanic,Steam Turbine,Fair,17.27140768459849,1560.2597910246095,1516.3224936963825,6.125651690164974,Calm,438.689085856082,232167.813725278,845501.0142191744,29.026887101470983,1.1334541715020576,1.036139300943591,8,75.04041174731685,0
2072,2023-10-22,Container Ship,Transoceanic,Diesel,Fair,21.196202941172107,1845.3761702029767,284.59217247438016,5.979284205680488,Calm,564.3621179919605,447085.931517496,204252.4379678318,54.50768309595449,0.6176126791912009,0.727842206144157,7,65.77656438135737,2
2073,2023-10-29,Fish Carrier,Coastal,Steam Turbine,Fair,23.41424994904518,1363.3375316406168,93.54652597737253,10.606424750641326,Moderate,1424.1683016690718,145952.0184486544,477087.6137920008,31.92113099640663,0.315760000387874,0.8815029167706295,6,66.1527315728346,2
2074,2023-11-05,Fish Carrier,Short-haul,Steam Turbine,Good,17.604889126539497,1707.3826142323587,108.18093613515636,7.560654063991054,Rough,538.0342168057365,201790.49519290176,947726.747146943,68.00377976128897,0.7724749165638599,0.6207586416569604,8,51.73310397448982,1
2075,2023-11-12,Fish Carrier,Transoceanic,Diesel,Good,10.378391771820784,2749.938810651608,1924.6256580197212,8.422472844774358,Rough,858.4635587698483,185388.1199788927,288852.22093799466,56.58866743435029,1.0875483777084891,0.9796417487659332,3,71.40627779131745,0
2076,2023-11-19,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,18.44095403993109,975.066884126247,1876.7632853178684,10.54797290249649,Calm,676.8861623824328,315012.1344109795,807106.7740364689,66.86013854068928,0.5222433024546885,0.6039223444135909,6,71.33157239505492,1
2077,2023-11-26,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,11.120305459805683,1122.5623008561397,816.8470324722381,6.737993795525686,Rough,378.5719248560894,30712.707739597103,592664.7960073848,49.05672329104991,0.1992159586340983,1.3707145957214264,4,54.221722011911936,1
2078,2023-12-03,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,10.47775798580389,789.5362088090742,1412.6280608338534,6.198145217988682,Moderate,1995.096677663696,304793.6048044814,985813.6326219392,63.212357791546985,1.4790668979578097,0.9563816239897328,5,71.69457735276126,0
2079,2023-12-10,Tanker,Long-haul,Diesel,Critical,14.59164067721994,813.5137071327515,369.01860425611824,14.735085044700115,Moderate,975.2092408304052,253993.42650808045,299678.68699967046,16.051358522436438,1.088196267689571,0.5337815103072625,9,58.25808772821735,2
2080,2023-12-17,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,22.1596638750923,2568.472944917758,1386.5547067450384,5.705839767864058,Rough,946.1131286169818,268153.71340760606,215282.9316863041,12.31104634873427,0.5950558099470397,0.747562747817505,4,61.44588964152981,2
2081,2023-12-24,Container Ship,Coastal,Steam Turbine,Critical,22.462785402931512,2794.9510274695017,293.0406933205111,7.153626119497901,Rough,200.52496843121435,459000.1950207018,767947.6568646057,64.99829643656108,0.2968923341834408,1.3681312649569368,4,81.76188277513403,2
2082,2023-12-31,Container Ship,Coastal,Diesel,Good,12.009831753335863,1982.1105951597435,255.1101882430444,6.081480174574983,Rough,615.1193511346102,372094.493627226,223721.1123804397,62.09178331673338,0.544766077374125,0.9367312460347174,9,57.44516891448947,2
2083,2024-01-07,Fish Carrier,Coastal,Diesel,Fair,21.55308527812059,2933.010858682875,1480.1470587374397,13.329241949708628,Moderate,1913.7836985938711,352177.6799792145,388197.94067331153,44.67727130295916,0.4201841199176233,0.9080561248578212,4,54.954254940501386,0
2084,2024-01-14,Fish Carrier,Short-haul,Heavy Fuel Oil (HFO),Critical,16.864926057940913,1217.5773379972516,1460.2371244615963,8.356193564788255,Calm,607.2737761641363,150035.06060383868,806150.5832529183,37.67256913342128,1.2412037850643869,0.6765829108808841,8,66.45798005549383,1
2085,2024-01-21,Container Ship,Coastal,Heavy Fuel Oil (HFO),Fair,16.93376485656094,2141.0927326365927,143.61692818383028,9.774024288077293,Moderate,1984.751949680163,335703.8789043957,79373.88433414442,71.73045737254819,1.3110958472394962,1.280954637559713,5,85.00227383528377,2
2086,2024-01-28,Tanker,Short-haul,Steam Turbine,Fair,22.69056487609238,920.585579270391,708.4461753886569,9.571461526362544,Calm,849.7570733784463,263148.33544265694,684691.4874552417,15.20396957052127,0.2671208619729468,1.415000722880691,7,94.61697747647614,1
2087,2024-02-04,Bulk Carrier,Short-haul,Steam Turbine,Fair,24.540735711989846,1016.0710094205162,1556.248098772512,10.640624679328694,Calm,980.4716681884364,401600.1124400506,538666.6299529525,41.15498667103967,0.2390327686958511,1.1660441160435462,2,52.35947426193374,1
2088,2024-02-11,Tanker,Long-haul,Steam Turbine,Critical,22.926856831102864,2318.5902025415157,1603.456849481481,12.859371563053134,Calm,533.8478547593891,282167.05837870896,670896.5145502576,51.91280591587511,1.1557577370437755,0.6333763800474796,9,51.5482136373214,0
2089,2024-02-18,Container Ship,Transoceanic,Diesel,Fair,11.679923698851953,842.8690633703724,1871.6219958585525,5.74506466054974,Calm,1343.0961514253115,116019.8841395584,669916.989161411,52.90724375039472,0.4213405032558525,0.539583255474755,5,62.37943819491559,1
2090,2024-02-25,Container Ship,Transoceanic,Steam Turbine,Good,10.442183447347016,1233.7955322628568,499.1905706678715,5.009026310272676,Rough,1357.3320096210848,129982.7905882132,501255.4194505807,60.3182504226074,0.333992517496447,0.6022000312155679,4,58.78850008824347,2
2091,2024-03-03,Container Ship,Long-haul,Steam Turbine,Good,11.716705969151906,1475.9780194009782,1502.8148090451805,13.840098987597544,Rough,546.6128488296347,346943.47169537214,275707.00675935904,34.66760087520235,0.5823336456435152,1.1612586719627271,7,57.327946397328446,0
2092,2024-03-10,Fish Carrier,Coastal,Heavy Fuel Oil (HFO),Good,10.819917066461882,1591.9719780758762,227.5736060589309,5.671146811809011,Calm,212.20228533280616,116998.46550035429,159051.60556848653,24.290077471520107,1.3627977216311655,0.7008006615714814,8,90.32247800604966,2
2093,2024-03-17,Tanker,Long-haul,Diesel,Good,18.775824138530595,2007.889690185196,127.79867570950924,6.296504700044268,Rough,783.5126448023126,360232.3769181979,985138.5290297532,69.5914175629513,1.266505506982191,1.3232374847619628,3,60.4447152474399,0
2094,2024-03-24,Tanker,Long-haul,Heavy Fuel Oil (HFO),Good,20.35953856197191,936.7304989313348,1520.2856772736368,11.375042893474845,Rough,1888.135546559461,368968.957828476,467577.9334576712,23.3469399453624,1.4074301506470706,0.9082747270009106,9,56.34477259309334,0
2095,2024-03-31,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,24.41670464490421,2771.9433180185288,93.83009244037332,7.896640976251792,Calm,807.4608793102752,353374.8514944848,886144.8253709084,60.37447578552559,0.4735275203599886,1.1911447417380914,7,64.68155960809429,1
2096,2024-04-07,Bulk Carrier,Transoceanic,Steam Turbine,Critical,24.676210934956757,2251.807134612798,453.2731745038159,14.455620023877405,Moderate,1588.7217318742184,359294.390498414,698257.4016156516,53.175827653619535,0.8049484577448698,0.5805928371385297,2,57.20830027756436,2
2097,2024-04-14,Bulk Carrier,Long-haul,Diesel,Fair,23.732659831061103,2382.544106098062,1663.243715232393,8.993960550870955,Calm,366.5424619674249,224077.5359348681,378676.98789738433,33.91089718911891,1.4182891907826551,1.3038280140237557,7,67.72240997511436,0
2098,2024-04-21,Bulk Carrier,Long-haul,Steam Turbine,Critical,17.093899540674474,1629.292320982256,1547.6991741694906,7.0206135683801865,Moderate,1170.423796169283,25345.852528082985,903240.153751957,66.00322186193412,0.422895707394407,0.5499422114268898,4,74.91757236359689,1
2099,2024-04-28,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Fair,11.208819082759542,783.5568218661932,1737.4550295351253,8.580746435313866,Moderate,550.2033723275542,138784.9102946233,460036.8527000475,51.79872636410251,0.4300077675160638,1.3983922394518882,8,86.16386442097613,1
2100,2024-05-05,Fish Carrier,Coastal,Diesel,Critical,24.804306428991364,1216.001969096901,961.3048004045604,5.6409608451474025,Moderate,1201.6091094881444,47268.98585827745,900491.0653286487,63.62433162206631,0.2694083700955795,1.3254103229758845,3,72.20753648834526,1
2101,2024-05-12,Container Ship,Long-haul,Heavy Fuel Oil (HFO),Good,14.441537186808464,842.912121682741,716.4701864294163,9.563995460581918,Rough,740.2067269042024,333719.4448536149,592534.554882588,28.738517282282423,1.4693295539084794,1.112827352248419,9,67.15271752801202,2
2102,2024-05-19,Container Ship,Transoceanic,Steam Turbine,Fair,16.85592784795665,2539.832602815941,569.9247367293294,13.678883202567544,Rough,1744.1140060047103,365413.4987694403,760808.7396919526,29.455920793924903,0.6087749941319726,1.4447795558304404,7,59.9830632308752,0
2103,2024-05-26,Fish Carrier,Coastal,Steam Turbine,Good,20.667763627811777,1148.9843447852036,473.7597764336084,7.127787441387996,Moderate,1178.2062574290196,479498.198498188,175269.5293436063,40.29246847981011,1.0814569104723342,1.4509663912077189,9,82.12247311627354,2
2104,2024-06-02,Fish Carrier,Short-haul,Diesel,Good,24.06901626340593,927.316335820016,398.5247658347293,10.151979615954165,Rough,579.6382460370705,40100.01610284452,573704.2781932065,70.25465034078118,1.0332440073756308,1.431988157701338,3,61.97471333734059,1
2105,2024-06-09,Tanker,Coastal,Steam Turbine,Good,19.705290947438897,2097.3799530662263,895.511932576282,10.840655668571625,Calm,1284.6646105093027,132863.93604169128,749766.7387297377,37.01105023064324,1.0451484261194115,0.814971638955714,2,82.83791079490038,1
2106,2024-06-16,Fish Carrier,Transoceanic,Diesel,Critical,10.54995281571688,2986.188504651036,837.309194610495,6.638245572125974,Moderate,331.2974769810959,284509.0405587236,719564.3960422246,41.19237683668592,0.5242740173115534,0.8962364283828966,2,54.35235388693452,0
2107,2024-06-23,Fish Carrier,Long-haul,Diesel,Critical,20.66579452390203,788.4470704753045,235.09833849437408,10.082554609423974,Calm,1491.7891146699146,42820.59505514141,160120.50924424012,32.68644479229875,0.6821086781725524,0.8956573101486952,8,67.77549790939541,2
2108,2024-06-30,Bulk Carrier,Coastal,Steam Turbine,Fair,23.15573975650087,2735.7056276719804,604.0828718384121,13.617005227043782,Calm,1099.3407531706828,41848.08500660466,535401.3864657932,54.49017036576556,0.6643608067083596,1.1996321336856577,7,76.37728058409026,1
2109,2023-06-04,Bulk Carrier,Transoceanic,Steam Turbine,Fair,10.749221137323117,1293.858584215328,383.5577168112073,7.67879087561823,Rough,1729.295576943658,112030.90175309412,155661.75077321456,53.51420170987113,1.069670529246339,0.5791257209809318,5,58.21846283823751,2
2110,2023-06-11,Tanker,Transoceanic,Heavy Fuel Oil (HFO),Critical,20.4945844269807,1931.5130375733013,325.6551858655502,13.401125649360644,Rough,135.39219385517316,35022.60688486787,606163.9900795171,63.29513047606698,1.253125853942564,0.5502959758277238,2,97.70974156872326,1
2111,2023-06-18,Tanker,Short-haul,Diesel,Good,10.055477353257482,542.9389752115788,1621.545429531045,10.04385784437224,Calm,1872.1019896692085,424305.37531023537,356397.07112762623,68.96310736953183,1.1920134767552149,0.6089075612824032,4,92.03589147442872,0
2112,2023-06-25,Bulk Carrier,Long-haul,Steam Turbine,Good,17.19019810351641,1413.934261968277,1888.502821270332,14.256327558753,Calm,1180.2081842272244,198887.5870752425,150714.36503008596,49.32718739119159,0.8201141438589322,1.0429852384227942,8,88.54973263703687,0
2113,2023-07-02,Fish Carrier,Long-haul,Heavy Fuel Oil (HFO),Fair,16.68980537019946,2883.954277671494,1644.96531516438,13.430447322993192,Moderate,762.9979436795176,144965.9164948661,867945.3583092439,40.19948257459089,1.146260151189144,0.5873634332182947,9,94.0942365285137,0
2114,2023-07-09,Tanker,Long-haul,Steam Turbine,Good,17.926313081356042,527.7348522114054,1236.025399287066,13.286140856632375,Calm,1065.5009334653505,337688.516570638,726664.8877325043,44.35590702451415,1.4127898893921658,0.6355020222318204,5,84.94477512164914,0
2115,2023-07-16,Bulk Carrier,Coastal,Steam Turbine,Critical,14.498282713578098,974.9239413226938,255.62748061437412,11.801357309492287,Rough,479.4763919761558,365005.1210407276,866801.9325879007,18.012898866137792,0.5261677317651726,0.9533599561326052,8,98.46863539939926,2
2116,2023-07-23,Bulk Carrier,Long-haul,Diesel,Fair,22.872676304777663,2174.289212770791,1042.549889186771,9.774542712089126,Calm,1095.803866872773,415538.4700365466,357529.59422448184,50.97926124468348,0.8827683300284708,1.2947038750631947,9,75.17361918581528,2
2117,2023-07-30,Fish Carrier,Short-haul,Diesel,Good,13.944449810759515,2058.0504351314694,1841.227164835204,10.952628058607845,Moderate,1365.376261969545,31672.45739842324,880760.8018281949,27.53986261914305,0.8671440904533068,0.9437576107609412,6,85.14260208555052,1
2118,2023-08-06,Bulk Carrier,Coastal,Diesel,Good,24.644594303217943,1043.5451008568332,620.6194936642562,13.38705898050389,Rough,874.3223320348001,200002.5556195698,782192.7943245813,49.86877448791658,0.1560642931142181,0.8222435701985679,7,81.08233146674428,1
2119,2023-08-13,Bulk Carrier,Short-haul,Heavy Fuel Oil (HFO),Fair,16.922374568847065,1149.9756045716194,157.81354599187097,8.341573915597372,Rough,984.9781780331858,176177.8688388856,527357.4733652889,47.57550096230753,0.4420490398655456,1.073384271174283,4,65.01267645133706,2
2120,2023-08-20,Container Ship,Transoceanic,Steam Turbine,Good,13.62386218203843,2989.1183211191355,213.5994681906392,9.6260916754402,Moderate,181.3597677362484,182686.1863578674,566759.1540626758,31.343836281622465,0.3366459231566088,0.6144857404952205,2,76.41499782258967,2
2121,2023-08-27,Tanker,Short-haul,Diesel,Fair,23.59431040014236,1815.1574239776464,1671.968144921048,11.376481282428651,Moderate,886.9621158462502,62784.689056919495,314626.76002804004,69.39579315481873,1.1666022657894903,0.7803002193461793,7,83.4906666049092,1
